region,version,rank,code,count,percent
A1,C,34,d2i,1,1.0638297872340425
A1,C,35,a2tyi,1,1.0638297872340425
A1,C,36,a4tyi,1,1.0638297872340425
A1,C,37,a1txj,1,1.0638297872340425
A1,C,38,d2l,1,1.0638297872340425
A1,C,39,a1vxe,1,1.0638297872340425
A1,C,40,c1yj,1,1.0638297872340425
A1,C,41,ayj,1,1.0638297872340425
A1,C,42,a1vyh,1,1.0638297872340425
A1,C,43,c1xj,1,1.0638297872340425
A1,C,44,a3uzf,1,1.0638297872340425
A1,C,45,b2i,1,1.0638297872340425
A1,C,46,a3zf,1,1.0638297872340425
A1,C,47,a3tyf,1,1.0638297872340425
A1,C,48,a3tzh,1,1.0638297872340425
A1,C,49,c1ye,1,1.0638297872340425
A1,C,50,c2ze,1,1.0638297872340425
A1,C,51,a4vzf,1,1.0638297872340425
A1,C,52,a1txh,1,1.0638297872340425
A1,C,53,a5uxf,1,1.0638297872340425
A1,C,54,c1yf,1,1.0638297872340425
A1,C,55,b4f,1,1.0638297872340425
A1,C,56,a1wyi,1,1.0638297872340425
A1,C,57,c2xe,1,1.0638297872340425
A1,C,58,c1ze,1,1.0638297872340425
A1,C,59,ae,1,1.0638297872340425
A1,C,60,a3vzf,1,1.0638297872340425
A1,C,61,a4vxi,1,1.0638297872340425
A1,C,62,a4txi,1,1.0638297872340425
A1,C,63,a2vye,1,1.0638297872340425
A1,C,64,b2l,1,1.0638297872340425
A1,C,65,b3i,1,1.0638297872340425
A1,C,66,a1txg,1,1.0638297872340425
A1,C,67,a2tyf,1,1.0638297872340425
A1,C,68,a2ze,1,1.0638297872340425
A1,C,69,a2wyg,1,1.0638297872340425
A1,C,70,a2wyi,1,1.0638297872340425
A1,C,71,c1zi,1,1.0638297872340425
A1,C,72,b4g,1,1.0638297872340425
A2,A,1,N,7,6.862745098039215
A2,A,2,a4f,6,5.882352941176471
A2,A,3,a1i,6,5.882352941176471
A2,A,4,a5i,5,4.901960784313726
A2,A,5,a4e,5,4.901960784313726
A2,A,6,e,4,3.9215686274509802
A2,A,7,a5f,4,3.9215686274509802
A2,A,8,a1k,4,3.9215686274509802
A2,A,9,a3i,4,3.9215686274509802
A2,A,10,a2f,3,2.9411764705882355
A2,A,11,a1f,3,2.9411764705882355
A2,A,12,a1e,3,2.9411764705882355
A2,A,13,a7j,3,2.9411764705882355
A2,A,14,a5e,3,2.9411764705882355
A2,A,15,a3e,3,2.9411764705882355
A2,A,16,a1h,2,1.9607843137254901
A2,A,17,a3f,2,1.9607843137254901
A2,A,18,a5j,2,1.9607843137254901
A2,A,19,a8i,2,1.9607843137254901
A2,A,20,a2e,2,1.9607843137254901
A2,A,21,a4j,2,1.9607843137254901
A2,A,22,a1j,2,1.9607843137254901
A2,A,23,i,2,1.9607843137254901
A2,A,24,a10e,2,1.9607843137254901
A2,A,25,a6f,1,0.9803921568627451
A2,A,26,a7k,1,0.9803921568627451
A2,A,27,a4,1,0.9803921568627451
A2,A,28,a2g,1,0.9803921568627451
A2,A,29,a6e,1,0.9803921568627451
